ean,article,name,brand,basis,price,kcal,kj,fat,satfat,carb,sugar,fibre,protein,salt,source
7311043025831,101461374_ST,Varmrökt Lax Naturell Dubbelbit,Falkenberg,100 gram,"118,30 kr",195.0,815.0,12.0,1.8,0.0,0.0,,21.0,1.5,hemkop
7311043025800,101289207_ST,Varmrökt Lax Naturell Portionsbit,Falkenberg,100 gram,47 kr,231.0,960.0,16.0,2.4,0.0,0.0,,21.0,1.4,hemkop
7317530111087,101591518_ST,Varsågod Skivad,Skogaholm,100 gram,"30,23 kr",270.0,1150.0,3.4,0.5,50.0,9.5,4.8,7.6,1.0,hemkop
7310090206538,101223082_ST,Vattenmelon Hallon Lättdryck,Bob,100 milliliter,"8,99 kr",25.0,97.0,0.0,0.0,5.5,5.5,,0.0,0.0,hemkop
9006900227548,101499025_ST,Vattenmelon Iste,Pfanner,100 milliliter,"16,98 kr",30.0,129.0,0.5,0.1,7.4,7.4,,0.5,0.01,hemkop
7611612404518,101705854_ST,Vattenmelon Iste Burk,Premier,100 milliliter,"7,52 kr",1.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.02,hemkop
2091567200000,101804920_KG,Vattenmelon Orange Hel,,,"42,95 kr",,,,,,,,,,
7311043022915,101799938_ST,Vaxbönor Frysta,Garant,100 gram,"18,88 kr",32.0,136.0,0.0,0.0,4.7,2.7,,1.8,0.02,hemkop
7311041047880,101223928_ST,Vaxbönor Klass 1,,,"32,85 kr",,,,,,,,,,
7311043015573,101742932_ST,Vegan Burger Frysta 4x80g,Garant,100 gram,"47,65 kr",172.0,707.0,10.0,1.0,3.1,1.2,4.6,13.0,1.4,hemkop
7340083479885,101310187_ST,Vegan Mayo,Garant,100 gram,"31,18 kr",650.0,2719.0,72.0,4.9,2.6,0.0,,0.1,0.7,hemkop
7340083475719,101294702_ST,Vegansk Bea,Garant,100 milliliter,"20,77 kr",550.0,2350.0,62.0,4.4,1.8,0.7,,0.5,1.0,hemkop
7340083492358,101352102_ST,Vegansk Salami Skivad,Eldorado,100 gram,"18,88 kr",216.0,894.0,19.0,1.1,5.5,3.5,1.5,5.0,1.8,hemkop
7340083493478,101354512_ST,Vegansk Skagen,Garant,100 gram,"25,50 kr",360.0,1500.0,37.0,2.6,3.8,1.5,,4.3,1.6,hemkop
5701073066515,101284740_ST,Vegegel Vegan Gelantin,Dr Oetker,,"23,85 kr",,,,,,,,,,
3850104047589,100060755_ST,Vegeta Allkrydda Original Burk,Podravka,100 gram,"25,50 kr",164.0,697.0,0.5,0.2,32.0,22.0,,8.5,56.9,hemkop
3850104047046,100449613_ST,Vegeta Allkrydda Original Påse,Podravka,100 gram,"71,94 kr",164.0,697.0,0.5,0.2,32.0,22.0,,8.5,56.9,hemkop
8712566121496,101833327_ST,Vegetable Fond Du Chef Vegan,Knorr,100 milliliter,"15,61 kr",6.0,25.0,0.5,0.2,0.5,0.5,0.5,0.5,1.1,hemkop
8851876201778,101316039_ST,Vegetable Rice Noodles Glutenfri,Mama,100 gram,"10,36 kr",48.0,204.0,0.7,0.2,9.7,1.0,0.0,0.8,0.62,hemkop
7310240075779,101325355_ST,Vegetariska Delikatessbullar Fryst,Felix,100 gram,"43,48 kr",210.0,890.0,13.0,1.1,8.7,1.5,4.2,11.0,1.5,hemkop
7310960854722,100379635_ST,Veggie Pan Pizza Fryst,Billys,100 gram,"15,09 kr",228.0,956.0,8.5,3.4,27.0,2.1,1.8,9.7,0.85,hemkop
7310240033601,101288437_ST,Veggie Soup Tomato & Mozzarella 1 Port,Felix,100 gram,"47,27 kr",90.0,377.0,5.2,1.6,7.0,1.9,,2.9,0.79,hemkop
7340130504058,101276010_ST,Veggiebuljong Ekologisk Burk,Renée Voltaire,100 gram,"37,80 kr",3.0,13.0,0.1,0.0,0.6,0.1,0.2,0.1,,hemkop
7340083465352,101277014_ST,Vego Chorizo Bonböna Och Svamp Ovo-vegetarisk,Garant,100 gram,"37,80 kr",213.0,882.0,17.0,2.1,1.2,1.0,0.4,14.0,1.6,hemkop
7350090451453,101347753_ST,Vego Kebabsås,Schysst Käk,100 milliliter,"27,39 kr",440.0,1850.0,46.0,3.2,6.4,3.8,,0.4,2.3,hemkop
7340083493492,101356618_ST,Vego Nuggets,Garant,100 gram,"29,85 kr",253.0,1057.0,12.0,1.3,24.0,2.1,5.3,10.0,1.2,hemkop
7340083486371,101328393_ST,Vego Schnitzel,Garant,100 gram,"29,85 kr",263.0,1103.0,10.0,1.2,26.0,0.6,3.0,16.0,1.2,hemkop
7310240072341,101296315_ST,Vego Vesuvio Vegansk Pizza Fryst,Anamma,100 gram,"24,55 kr",220.0,930.0,7.1,2.7,32.0,2.0,,6.2,1.0,hemkop
7340083468391,101277028_ST,Vegobacon Klippta Skivor Vegansk,Eldorado,100 gram,"23,61 kr",166.0,699.0,5.0,1.2,9.0,1.5,0.5,21.0,1.5,hemkop
7310240120103,101275697_ST,Vegobitar Frysta,Anamma,100 gram,"46,32 kr",71.0,297.0,0.0,0.0,4.3,2.3,3.5,11.0,0.8,hemkop
7311043010783,101582763_ST,Vegobullar Frysta,Garant,100 gram,"69,85 kr",149.0,618.0,9.5,0.8,2.3,0.3,4.0,11.0,1.0,hemkop
