ean,article,name,brand,weight,price,basis,kcal,kj,fat,satfat,carb,sugar,fibre,protein,salt,source
5712840020029,5712840020029,Raw Bar Choklad,Rawbite,50 g,"23,61 kr",100.0 Gram,444.0,1852.0,24.0,5.0,41.0,39.0,10.0,11.0,0.03,coop
5712840020036,5712840020036,Raw Bar Kokos Eko,Rawbite,50 g,"23,61 kr",100.0 Gram,445.0,1856.0,25.0,12.0,43.0,41.0,8.0,8.0,0.03,coop
7350066440498,7350066440498,Raw Boll Chokladsmulpaj,GET RAW,35 g,"21,72 kr",100.0 Gram,444.0,1852.0,25.0,6.0,42.0,18.0,5.0,10.0,1.2,coop
7350066440504,7350066440504,Raw Boll Hallonsmulpaj,GET RAW,35 g,"21,72 kr",100.0 Gram,434.0,1810.0,24.0,5.0,41.0,18.0,5.0,12.0,1.2,coop
7340130505574,7340130505574,Raw Hallonvinäger Med Moder,Renée Voltaire,500 ml,"89,91 kr",100.0 Milliliter,120.0,511.0,0.0,0.0,29.6,28.5,,0.5,,coop
7300156579232,7300156579232,Raw Slaw Hackat & Klart,Coop,300 g,"24,56 kr",100.0 Gram,41.0,170.0,0.5,0.0,6.5,5.8,2.7,1.8,0.0,coop
7340130503914,7340130503914,Raw Äppelcidervinäger Med Moder,Renée Voltaire,500 ml,"69,04 kr",100.0 Milliliter,20.0,90.0,0.0,0.0,1.2,0.0,,0.01,,coop
7340130504027,7340130504027,Raw Äppelcidervinägerdryck Gurkmeja Ingefära & Chili,Renée Voltaire,500 ml,"84,18 kr",100.0 Milliliter,7.0,31.0,0.0,0.0,0.7,0.7,,0.1,,coop
5707653009132,5707653009132,Rawbar Caramel salted,Castus,40 g,"15,62 kr",100.0 Gram,359.0,1507.0,9.2,1.2,58.0,49.0,10.0,5.8,1.9,coop
5707653009088,5707653009088,Rawbar Cocoa Vanilla,Castus,40 g,"15,62 kr",100.0 Gram,360.0,1510.0,9.5,1.6,57.0,49.0,12.0,5.1,0.17,coop
5060011704156,5060011704156,Red Storm,Snowdonia,200 gr,"93,70 kr",100.0 Gram,415.0,1720.0,34.4,21.9,1.6,0.1,,24.1,1.8,coop
7322550033417,7322550033417,Redd Grönsakssoppa,Blå Band,1 liter,"18,46 kr",100.0 Milliliter,48.0,201.0,1.7,0.9,6.5,2.5,0.5,1.4,0.84,coop
8718114751962,8718114751962,Redning Brun,Maizena,250 g,"15,62 kr",100.0 Gram,360.0,1500.0,0.1,0.1,88.0,23.0,0.2,0.6,0.013,coop
8718114751900,8718114751900,Redning Ljus,Maizena,250 g,"15,62 kr",100.0 Gram,370.0,1600.0,0.1,0.1,90.0,26.0,0.2,0.6,0.013,coop
2357545000001,2357545000001,"Regnbågslax Varmrökt , ASC",Korshags,ca 800 g,"191,34 kr",100.0 Gram,160.0,670.0,7.7,1.2,0.5,0.5,,22.3,1.9,coop
2357556700006,2357556700006,Regnbågslax Varmrökt Svartpeppar,Korshags,150 gram ungefärlig vikt,"330,30 kr",100.0 Gram,160.0,670.0,7.7,1.2,0.5,0.1,,22.3,1.9,coop
7350020103797,7350020103797,Regnbågslaxrom,FISKERIET,80 g,"78,51 kr",100.0 Gram,155.0,647.0,7.9,1.1,0.0,0.0,,21.0,3.0,coop
7315630072536,7315630072536,Regnbågsrom,Ullmo,50 g,"85,13 kr",100.0 Gram,197.0,827.0,9.1,1.8,2.8,0.5,,26.1,3.4,coop
7310525701416,7310525701416,Remi Mint,Göteborgs Kex,100 g,"30,24 kr",100.0 Gram,541.0,2257.0,33.0,19.0,55.0,45.0,3.6,3.9,0.1,coop
8713600010226,8713600010226,Remmar Sura Jordgubb,Look o Look,90 g,"15,10 kr",100.0 Gram,368.0,1563.0,2.1,1.8,82.0,62.0,,2.4,0.0,coop
5704068059325,5704068059325,Remouladsås,K-Salat,400 ml,"28,35 kr",100.0 Milliliter,370.0,1550.0,35.0,2.7,12.0,11.0,,1.0,0.3,coop
7350126089155,7350126089155,Remouladsås,Felix,335 ml,"31,18 kr",100.0 Gram,286.0,1195.0,25.0,1.9,13.0,11.0,,0.8,1.6,coop
7350042720026,7350042720026,Remouladsås,Eriks Såser,230 ml,"29,29 kr",100.0 Gram,600.0,2450.0,62.0,4.4,6.5,6.1,,1.1,0.9,coop
7311442112101,7311442112101,Remouladsås,Kavli,275 g,"33,08 kr",100.0 Gram,600.0,2350.0,60.0,4.1,6.6,6.1,,1.2,0.7,coop
7313160006779,7313160006779,Remouladsås,Lohmanders,230 ml,"22,67 kr",100.0 Gram,500.0,2050.0,51.0,3.9,8.5,7.6,,1.0,1.0,coop
7036110006956,7036110006956,Remouladsås,Mills,270 g,"36,44 kr",100.0 Gram,590.0,2430.0,62.0,4.0,7.0,6.0,,1.0,0.8,coop
7350098812089,7350098812089,Renskav,Norrlandsvilt,240 g,"79,45 kr",100.0 Gram,115.0,480.0,3.0,1.5,0.0,0.0,,22.0,1.15,coop
7393670000023,7393670000023,Renskav,åke P Fågel & Vilt,400 g,"155,21 kr",100.0 Gram,127.0,533.0,4.5,2.3,0.0,0.0,,21.6,0.24,coop
2320192900000,2320192900000,Revben,Scan,1000 gram ungefärlig vikt,"80,26 kr",100.0 Gram,193.0,808.0,13.7,5.9,0.0,0.0,,17.7,0.1,coop
2320159500007,2320159500007,Revbenspjäll Tjocka Knäckta,Scan,825 gram ungefärlig vikt,"66,20 kr",100.0 Gram,193.0,808.0,13.7,5.9,0.0,0.0,,17.7,0.1,coop
7350027791850,7350027791850,Ricotta,Zeta,250 g,"26,45 kr",100.0 Gram,133.0,552.0,10.0,7.0,3.7,3.4,,7.0,0.43,coop
7340191158061,7340191158061,Ricotta,Coop,250 G,"20,35 kr",100.0 Gram,103.0,429.0,7.0,4.9,3.0,3.0,,7.0,0.3,coop
4014400902495,4014400902495,Riesen,RIESEN,150 G,"19,83 kr",100.0 Gram,449.0,1884.0,18.3,10.8,66.3,43.9,,4.1,0.14,coop
7350166370084,7350166370084,Rigatoni,MINO,400 g,"26,90 kr",100.0 Gram,357.0,1514.0,1.4,0.5,71.0,3.1,3.2,14.0,0.01,coop
8051739850291,8051739850291,Rigatoni,Mozzo,500 g,"36,31 kr",100.0 Gram,351.0,1490.0,1.5,0.3,69.0,3.4,2.9,14.0,0.005,coop
7350126088134,7350126088134,Rigatoni Kyckling & Pesto,Felix,380 g,"42,54 kr",100.0 Gram,130.0,550.0,4.4,1.0,16.0,1.7,,5.7,0.8,coop
7393720092251,7393720092251,Rike Skivad,Allerum,150 g,"43,65 kr",100.0 Gram,410.0,1700.0,36.0,20.0,0.0,0.0,,22.0,1.5,coop
2372704000005,2372704000005,Rimmad Sida I Skivor,Andersson & Tillman,400 gram ungefärlig vikt,"188,34 kr",100.0 Gram,440.0,1850.0,44.0,17.0,0.5,0.5,,13.0,0.5,coop
5011053021664,5011053021664,Ring pop Blackcurrant,Bazooka,10 g,"9,42 kr",100.0 Gram,398.0,1690.0,0.0,0.0,99.0,68.0,,0.0,0.23,coop
7340005406753,7340005406753,Ringar Sourcream & onion,OLW,85 g,"19,83 kr",100.0 Gram,520.0,2200.0,27.0,3.0,61.0,6.2,,7.9,1.9,coop
5410673006325,5410673006325,Ris Basmati Boil In Bag,BEN'S ORIGINAL,500 Gram,"35,49 kr",100.0 Gram,132.0,560.0,0.5,0.1,29.0,0.5,0.5,3.1,0.01,coop
7340011495109,7340011495109,Ris Fullkorn,Coop,1000 G,"30,55 kr",100.0 Gram,348.0,1471.0,2.8,0.8,68.0,0.0,9.8,7.8,0.03,coop
5410673005939,5410673005939,Ris Fullkorn,Ben's Original,1 kg,"55,79 kr",100.0 Gram,167.0,707.0,1.0,0.2,35.0,0.5,1.5,3.8,0.01,coop
5410673006004,5410673006004,Ris Fullkorn Boil In Bag,BEN'S ORIGINAL,500 g,"35,49 kr",100.0 Gram,167.0,707.0,1.0,0.2,35.0,0.5,1.5,3.8,0.01,coop
5410673006332,5410673006332,Ris Jasmin Boil In Bag,BEN'S ORIGINAL,500 g,"35,49 kr",100.0 Gram,136.0,577.0,0.5,0.1,31.0,0.5,0.5,2.7,0.01,coop
7340191184930,7340191184930,Ris Jasmin Bol in bag,Coop,500 G,"28,34 kr",100.0 Gram,351.0,1490.0,0.7,0.3,79.0,0.0,0.0,7.1,0.0,coop
7331217012252,7331217012252,Ris Libanesiskt,Sevan,900 g,"47,27 kr",100.0 Gram,355.0,1504.0,0.6,0.1,78.0,0.7,2.2,8.8,0.0,coop
7340011352228,7340011352228,Ris Långkornigt,Coop,1000 G,"28,03 kr",100.0 Gram,351.0,1491.0,0.6,0.2,79.0,0.0,,7.4,0.0,coop
5410673005960,5410673005960,Ris Långkornigt,Ben's Original,2 kg,"83,76 kr",100.0 Gram,124.0,528.0,0.5,0.1,27.0,0.5,0.5,2.8,0.01,coop
5410673006042,5410673006042,Ris Långkornigt Boil In Bag,BEN'S ORIGINAL,500 g,"35,49 kr",100.0 Gram,157.0,665.0,0.5,0.1,34.0,0.5,0.8,3.3,0.01,coop
5410673005847,5410673005847,Ris Långkornigt Boil In Bag,Ben's Original,1 kg,"47,27 kr",100.0 Gram,157.0,665.0,0.5,0.1,34.0,0.5,0.8,3.3,0.01,coop
7340011465645,7340011465645,Ris Långkornigt Boil in bag,Coop,500 g,"30,24 kr",100.0 Gram,342.0,1451.0,0.3,0.1,78.0,0.0,,6.7,0.0,coop
7340011402503,7340011402503,Ris Långkornigt Eko,Änglamark,1 kg,"39,97 kr",100.0 Gram,353.0,1497.0,1.1,0.3,78.0,0.0,,7.2,0.03,coop
7340191141629,7340191141629,Ris med tomat & kryddörter,Coop,250 G,"21,55 kr",100.0 Gram,161.0,679.0,2.9,0.4,30.0,2.0,,3.1,0.67,coop
7317731535101,7317731535101,Ris Rött Eko,Saltå Kvarn,500 g,"47,27 kr",100.0 Gram,350.0,1450.0,2.9,0.6,71.0,1.2,3.8,7.5,0.01,coop
7317731535200,7317731535200,Ris Svart Eko,Saltå Kvarn,500 g,"53,90 kr",100.0 Gram,330.0,1400.0,3.4,0.9,64.0,1.2,8.5,9.9,0.02,coop
5411188112549,5411188112549,Risdryck,Alpro,1 L,"26,45 kr",100.0 Milliliter,47.0,200.0,1.0,0.1,9.5,3.3,0.0,0.1,0.09,coop
7310090755692,7310090755692,Risgrynsgröt,Felix,500 g,"14,02 kr",100.0 Gram,102.0,426.0,2.4,1.6,16.0,4.9,,3.6,0.42,coop
7300156500601,7300156500601,Risgrynsgröt Eko,Änglamark,500 g,"15,62 kr",100.0 Gram,,380.0,3.0,2.0,13.0,2.0,,3.0,0.5,coop
7312920094988,7312920094988,Risgröt,Lecora,500 g,"18,46 kr",100.0 Gram,85.0,380.0,3.0,1.0,13.0,2.0,,3.0,2.0,coop
7310090776628,7310090776628,Risifrutti Blåbär,RisiFrutti,175 g,"12,11 kr",100.0 Gram,111.0,465.0,3.3,2.1,17.0,10.0,,3.0,0.15,coop
7310090772620,7310090772620,Risifrutti Hallon,Risifrutti,175 g,"12,11 kr",100.0 Gram,111.0,463.0,3.3,2.1,17.0,10.0,,3.1,0.15,coop
7310090772927,7310090772927,Risifrutti Hallon XL,Risifrutti,225 g,"14,67 kr",100.0 Gram,111.0,463.0,3.3,2.1,17.0,10.0,,3.1,0.15,coop
7310090771623,7310090771623,Risifrutti Jordgubb,RisiFrutti,175 g,"12,11 kr",100.0 Gram,112.0,470.0,3.4,2.6,17.0,10.0,,3.1,0.15,coop
7310090778714,7310090778714,Risifrutti Jordgubb,RisiFrutti,165 g,"12,11 kr",100.0 Gram,94.0,394.0,3.3,2.1,13.0,5.6,,3.2,0.17,coop
7350126080237,7350126080237,Risifrutti Jordgubb Vegan,RisiFrutti,165 g,"15,62 kr",100.0 Gram,105.0,440.0,3.3,2.1,18.0,8.5,,1.0,0.15,coop
7310090771920,7310090771920,Risifrutti Jordgubb XL,RisiFrutti,225 g,"14,67 kr",100.0 Gram,112.0,471.0,3.4,2.6,17.0,10.0,,3.1,0.15,coop
7350126087816,7350126087816,Risifrutti Magisk mango,RisiFrutti,175 g,"12,11 kr",100.0 Gram,111.0,466.0,3.3,2.1,17.0,10.0,,3.0,0.16,coop
7316110002647,7316110002647,Risifrutti Pink Lemonade,RisiFrutti,175 g,"12,26 kr",100.0 Gram,110.0,470.0,3.3,2.2,17.0,10.0,,3.0,0.2,coop
7310090792628,7310090792628,Risifrutti Skogsbär,Risifrutti,175 g,"12,11 kr",100.0 Gram,111.0,465.0,3.3,2.1,17.0,10.0,,3.1,0.16,coop
7340011314615,7340011314615,Riskakor Havssalt Eko,Änglamark,100 g,"11,83 kr",100.0 Gram,381.0,1615.0,3.1,0.7,79.0,1.2,3.9,7.4,0.23,coop
7340191158146,7340191158146,Riskakor Ost,Coop,125 g,"14,15 kr",100.0 Gram,444.0,1865.0,16.0,2.0,65.0,5.0,,8.5,1.6,coop
7340011357339,7340011357339,Riskakor Ost,Coop,130 GRM,"14,15 kr",100.0 Gram,445.0,1867.0,17.0,2.1,63.0,5.5,,8.5,1.8,coop
7310186055804,7310186055804,Riskakor Ost,Friggs,125 g,"19,83 kr",100.0 Gram,445.0,1871.0,16.0,1.9,67.0,5.1,2.8,7.9,1.5,coop
7340191159570,7340191159570,Riskakor saltade,Coop,100 g,"11,83 kr",100.0 Gram,383.0,1624.0,3.0,0.7,80.0,1.1,,7.3,0.22,coop
7340191159396,7340191159396,Riskakor Sourcream & onion,Coop,125 G,"14,15 kr",100.0 Gram,438.0,1843.0,15.0,1.8,66.0,3.2,,8.2,1.3,coop
7350028549122,7350028549122,Riskakor Sourcream & Onion,Friggs,125 g,"19,83 kr",100.0 Gram,442.0,1859.0,15.0,1.7,67.0,3.5,3.1,7.9,1.3,coop
8809923470103,8809923470103,Riskakor Topokki,DELIEF,300 G,"35,49 kr",100.0 Gram,223.0,930.0,0.9,0.5,50.0,0.0,,4.0,0.43,coop
7340191166325,7340191166325,Rismellis Tropisk,Coop,175 G,"9,42 kr",100.0 Gram,113.0,476.0,2.8,1.7,19.0,12.0,,2.9,0.12,coop
7312631023635,7312631023635,Rismjöl,Risenta,400 g,"20,77 kr",100.0 Gram,352.0,1495.0,1.0,0.4,79.0,0.0,0.5,6.5,0.0,coop
7340191169302,7340191169302,Risnudlar,Coop,250 g,"20,77 kr",100.0 Gram,341.0,1449.0,0.8,0.3,76.0,0.0,,7.0,0.03,coop
7311312000545,7311312000545,Risnudlar,Santa Maria,180 g,"20,77 kr",100.0 Gram,358.0,1519.0,0.0,0.0,82.0,0.0,1.1,6.4,0.1,coop
7391693701644,7391693701644,Risnudlar Thai,Risberg,400 gr,"35,49 kr",100.0 Gram,355.0,1481.0,0.3,0.2,82.3,0.0,2.1,5.9,0.0,coop
8009547001558,8009547001558,Risotto Karljohansvamp Eko,ITIGO AB,200 g,"71,88 kr",100.0 Gram,340.0,1400.0,1.5,0.0,72.0,1.0,1.1,8.0,0.8,coop
8009547001572,8009547001572,Risotto Sparris Eko,ITIGO AB,200 g,"71,88 kr",100.0 Gram,360.0,1500.0,0.8,0.0,76.0,1.0,1.6,8.0,0.9,coop
7350126088646,7350126088646,Risotto Svamp & vitlök,Felix,360 g,"42,54 kr",100.0 Gram,110.0,450.0,2.7,1.2,18.0,1.3,,2.8,0.8,coop
7340191124134,7340191124134,Rispapper,Coop,200 G,"24,70 kr",100.0 Gram,331.0,1404.0,0.0,0.0,81.0,0.0,,0.9,1.6,coop
7350116921465,7350116921465,Rispapper,TWIN DRAGON,340 G,"28,35 kr",100.0 Gram,350.0,1464.0,0.0,0.0,86.7,1.5,1.5,0.0,0.31,coop
5010338404512,5010338404512,Risvinäger,Blue Dragon,150 ml,"33,59 kr",100.0 Milliliter,19.0,80.0,0.5,0.1,1.4,0.5,,0.5,1.1,coop
4970285011311,4970285011311,Risvinäger,Uchibori,500 ml,"48,22 kr",100.0 Gram,29.0,121.0,0.1,0.1,3.9,2.9,,0.1,0.1,coop
6408430347353,6408430347353,Riven Italian style,Oddlygood®,100 g,"26,03 kr",100.0 Gram,271.0,1131.0,15.0,13.0,31.0,0.0,,2.9,2.8,coop
7340011300021,7340011300021,Riven Ost,Xtra,500 g,"40,43 kr",100.0 Gram,299.0,1242.0,23.0,15.0,0.0,0.0,,23.0,2.0,coop
7340011460046,7340011460046,Riven Ost,Xtra,1 kg,"77,85 kr",100.0 Gram,299.0,1242.0,23.0,15.0,0.0,0.0,,23.0,2.0,coop
7340191149793,7340191149793,Riven ost 4 Cheese mix,Coop,150 g,"21,55 kr",100.0 Gram,341.0,1416.0,26.0,17.0,1.7,0.1,,25.0,1.5,coop
7340191149359,7340191149359,Riven Ost 4 Cheese Mix,Coop,500 g,"53,13 kr",100.0 Gram,341.0,1416.0,26.0,17.0,1.7,0.1,,25.0,1.5,coop
7340191149373,7340191149373,Riven ost Cheddar,Coop,150 g,"21,55 kr",100.0 Gram,409.0,1695.0,34.0,21.0,1.7,0.1,,24.0,1.7,coop
7340191149809,7340191149809,Riven ost Cheese mix Light,Coop,150 g,"21,55 kr",100.0 Gram,244.0,1022.0,12.0,8.4,2.0,0.0,,32.0,1.0,coop
7311877016685,7311877016685,Riven ost Familjefavoriter,Arla®,500 g,"64,90 kr",100.0 Gram,330.0,1373.0,24.0,15.0,1.4,0.0,,27.0,1.2,coop
7311875840442,7311875840442,Riven ost Familjefavoriter Gouda,Arla®,500 g,"64,90 kr",100.0 Gram,355.0,1473.0,28.0,18.0,1.4,0.5,,24.0,1.4,coop
7311875904342,7311875904342,Riven ost Familjefavoriter Mozzarella,Arla®,500 g,"64,90 kr",100.0 Gram,301.0,1254.0,21.0,13.0,3.2,1.0,,24.0,1.4,coop
7311877015114,7311877015114,Riven ost Gratäng 24%,Arla Köket®,150 g,"26,97 kr",100.0 Gram,333.0,1387.0,24.0,16.0,1.4,0.0,,27.0,1.2,coop
7300156579355,7300156579355,Riven ost Lagrad,Coop,150 g,"28,35 kr",100.0 Gram,382.0,1586.0,31.0,20.0,3.0,0.0,,25.0,1.2,coop
7311877015107,7311877015107,Riven ost Mager,Arla Köket®,150 g,"26,97 kr",100.0 Gram,242.0,1012.0,12.0,7.8,1.4,0.0,,31.0,1.2,coop
7340191149779,7340191149779,Riven ost Mozzarella,Coop,150 g,"21,55 kr",100.0 Gram,301.0,1253.0,21.0,15.0,2.0,0.1,,26.0,1.2,coop
7340191149847,7340191149847,Riven Ost Pizza,Coop,150 g,"21,55 kr",100.0 Gram,346.0,1436.0,27.0,18.0,1.7,0.1,,24.0,1.6,coop
7340191149366,7340191149366,Riven Ost Pizza,Coop,500 g,"53,13 kr",100.0 Gram,346.0,1436.0,27.0,18.0,1.7,0.1,,24.0,1.6,coop
7311877015091,7311877015091,Riven ost Pizza 32%,Arla Köket®,150 g,"26,97 kr",100.0 Gram,394.0,1635.0,32.0,21.0,1.4,0.0,,24.0,1.2,coop
7393720001178,7393720001178,Riven Ost Präst,Allerum,150 g,"30,52 kr",100.0 Gram,400.0,1700.0,35.0,22.0,3.0,0.0,,22.0,1.2,coop
7340191149861,7340191149861,Riven ost Tex mex,Coop,150 g,"21,55 kr",100.0 Gram,381.0,1582.0,31.0,20.0,1.6,0.1,,24.0,1.8,coop
7340191149342,7340191149342,Riven Ost Tex Mex,Coop,500 G,"53,13 kr",100.0 Gram,381.0,1582.0,31.0,20.0,1.6,0.1,,24.0,1.8,coop
7311877015121,7311877015121,Riven ost Texmex 29%,Arla Köket®,150 g,"26,97 kr",100.0 Gram,370.0,1535.0,29.0,18.0,1.4,0.0,,25.0,1.4,coop
5711953191923,5711953191923,Riven ost Texmex Jalapeño & chili,Arla Köket®,150 g,"26,97 kr",100.0 Gram,334.0,1390.0,25.0,16.0,3.4,0.8,,24.0,1.5,coop
7393720090875,7393720090875,Riven ost Tre lagrade ostar,Allerum,150 g,"30,52 kr",100.0 Gram,370.0,1600.0,29.0,19.0,3.0,0.0,,26.0,1.2,coop
6408430342105,6408430342105,Riven Ost Veggie,Oddlygood®,150 g,"20,77 kr",100.0 Gram,298.0,1236.0,24.0,14.0,21.0,0.0,2.0,1.0,2.3,coop
7310861081487,7310861081487,Riven Ost Västerbotten,Västerbottensost,150 g,"47,27 kr",100.0 Gram,390.0,1650.0,32.0,20.0,2.6,0.0,,23.0,1.2,coop
7310861081517,7310861081517,Riven Ost Västerbotten,Västerbottensost,300 g,"91,80 kr",100.0 Gram,390.0,1650.0,32.0,20.0,2.6,0.0,,23.0,1.2,coop
7340191181908,7340191181908,Riven Parmigiano Regggiano,Coop,70 g,"27,40 kr",100.0 Gram,398.0,1654.0,30.0,20.0,0.0,0.0,,32.0,1.6,coop
7350027794547,7350027794547,Riven Parmigiano Reggiano,Zeta,50 g,"23,61 kr",100.0 Gram,402.0,1671.0,30.0,20.0,0.0,0.0,,32.0,1.6,coop
7311070336160,7311070336160,Roast n toast,Pågen,800 g,"30,24 kr",100.0 Gram,263.0,1100.0,3.6,0.4,46.0,4.7,3.6,8.9,1.3,coop
7350115941037,7350115941037,Roasted Garlic & Guajillo Salsa,El Taco Truck,215 g,"26,03 kr",100.0 Gram,53.0,224.0,0.7,0.1,9.7,4.2,,1.7,1.0,coop
6419811116505,6419811116505,Roasted Müsli Jordgubb & äpple,Frebaco Kvarn,375 g,"40,65 kr",100.0 Gram,390.0,1600.0,7.1,0.9,63.0,11.0,9.9,11.0,0.1,coop
2097851500009,251300_2097851500009,Rocky Road Cookie 4-pack,Stora Coop Boländerna,240 gram ungefärlig vikt,"37,80 kr",,,,,,,,,,,
3116740016519,3116740016519,Roll up Jordgubb,Lutti,29 g,"13,20 kr",100.0 Gram,295.0,1253.0,0.0,0.0,73.0,62.0,,0.0,0.0,coop
7312740052717,7312740052717,Rom Finkornig,LYSEKILS,70 g,"31,71 kr",100.0 Gram,119.0,494.0,3.8,0.0,0.7,0.6,,16.0,5.0,coop
8424134003119,8424134003119,Roman Sallat,,250 gram/bit ungefärlig vikt,"15,10 kr",,,,,,,,,,,
7330606051360,7330606051360,Romansallad Eko,,200 g,"28,34 kr",,,,,,,,,,,
4000417012005,4000417012005,Romrussin Hasselnöt Choklad,Ritter Sport,100 g,"26,03 kr",100.0 Gram,498.0,2082.0,27.0,13.0,55.0,53.0,,6.2,0.14,coop
7300156584489,7300156584489,Romsås,Coop,200 g,"19,22 kr",100.0 Gram,500.0,2100.0,55.0,6.0,1.0,0.7,,1.0,0.9,coop
7350042722372,7350042722372,Romsås,Eriks Såser,200 ml,"29,29 kr",100.0 Gram,550.0,2300.0,59.0,5.2,3.4,2.9,,1.5,1.7,coop
7393750011239,7393750011239,Romsås,Korshags,180 g,"29,29 kr",100.0 Gram,534.0,2234.0,58.0,5.4,4.7,2.1,,1.3,0.5,coop
3228024090211,3228024090211,Rondelé med valnötter,Président,125 g,"24,16 kr",100.0 Gram,312.0,1286.0,30.0,19.0,4.0,2.0,,6.5,1.0,coop
3228024090228,3228024090228,Rondelé med Vitlök & Örter,Président,125 g,"24,16 kr",100.0 Gram,306.0,1263.0,30.0,20.0,3.0,2.5,,6.0,1.1,coop
7310760534282,7310760534282,Rooibos Skogsglänta,Arvid Nordquist,17 st,"31,71 kr",,,,,,,,,,,
6413446012218,6413446012218,Rooibos te Allt roligt är bra för magen 20-pack,Nordqvist,20-pack,"35,92 kr",,,,,,,,,,,
7350028540532,7350028540532,Rooibos te Blåbär 20-pack,Friggs,20 st,"21,29 kr",,,,,,,,,,,
7300156582973,7300156582973,Rooibos te Naturell 20-pack,Coop,30 g,"13,72 kr",100.0 Gram,0.0,0.0,,,,,,,,coop
7391835917292,7391835917292,Rooibos te Original 20-pack Eko,Kung Markatta,40 gr,"25,08 kr",,,,,,,,,,,
5701182018979,5701182018979,Rooibos te Strawberry Cream 16-pack,Fredsted,16 st,"20,77 kr",,,,,,,,,,,
7391835917308,7391835917308,Rooibos te Vanilj 20-pack Eko,Kung Markatta,20 påsar,"42,95 kr",100.0 Gram,1.0,3.0,0.0,0.0,0.2,0.1,,0.0,0.0,coop
2022001500004,2022001500004,Roquefort Papillion 32% Opastöriserad,Falbygdens® Rekommenderar,ca 115 g,"453,34 kr",100.0 Gram,364.0,1507.0,32.0,23.0,0.5,0.5,,19.0,3.2,coop
7350003114017,7350003114017,Roslagsfilmjölk 3% Eko,Roslagsmjölk,1000 g,"19,83 kr",100.0 Gram,56.0,233.0,3.0,1.9,3.7,3.7,,3.5,0.1,coop
7340063016307,7340063016307,Roslagsgrill,Andersson & Tillman,1000 gr,"107,89 kr",100.0 Gram,250.0,1050.0,19.0,7.7,10.0,4.0,,12.0,2.0,coop
7340063016406,7340063016406,Roslagsgrill,Andersson & Tillman,500 gr,"66,20 kr",100.0 Gram,250.0,1050.0,19.0,7.7,10.0,4.0,,12.0,2.0,coop
7350003113027,7350003113027,Roslagsgrädde 40%,Roslagsmjölk,5 DL,"36,86 kr",100.0 Gram,370.0,1550.0,40.0,26.0,3.0,3.0,,,0.1,coop
7350003111030,7350003111030,Roslagsmjölk Lättmjölk Eko,Roslagsmjölk,1 l,"15,10 kr",100.0 Gram,38.0,160.0,0.5,0.3,4.7,4.7,,3.6,0.1,coop
7350003111023,7350003111023,Roslagsmjölk Mellanmjölk Eko,Roslagsmjölk,1 l,"16,99 kr",100.0 Gram,47.0,195.0,1.5,1.0,4.7,4.7,,3.5,0.1,coop
7350003111016,7350003111016,Roslagsmjölk Standardmjölk,Roslagsmjölk,1 l,"17,51 kr",100.0 Gram,59.0,248.0,3.0,1.9,4.6,4.6,,3.5,0.1,coop
7300156599827,7300156599827,Rosmarin,COOP,20 g,"14,15 kr",,,,,,,,,,,
7311311014550,7311311014550,Rosmarin,Santa Maria,21 g,"25,44 kr",100.0 Gram,328.0,1352.0,15.0,7.4,21.0,0.0,43.0,4.9,0.13,coop
7310394002522,7310394002522,Rosmarin,KOCKENS,20 g,"24,56 kr",,,,,,,,,,,
7340191138285,7340191138285,Rosmarin,Xtra,40 g,"15,97 kr",100.0 Gram,0.0,0.0,,,,,,,,coop
7350046468061,7350046468061,Rosmarin Eko,KOCKENS,20 g,"29,29 kr",,,,,,,,,,,
7340011406983,7340011406983,Rosmarin Kruka Eko,Änglamark,35 g,"28,35 kr",,,,,,,,,,,
7311071336244,7311071336244,Rosta,Pågen,450 g,"18,88 kr",100.0 Gram,256.0,1071.0,2.2,0.3,47.0,3.3,3.1,9.6,1.0,coop
7310500186764,7310500186764,Rostad Kyckling,Dagens,390 g,"35,49 kr",100.0 Gram,117.0,488.0,4.7,2.0,11.0,2.1,2.5,6.3,0.75,coop
7340011446934,7340011446934,Rostad lök,Coop,100 G,"10,88 kr",100.0 Gram,0.0,0.0,,,,,,,,coop
7340191117020,7340191117020,Rostad Lök,Xtra,200 g,"18,46 kr",100.0 Gram,590.0,2450.0,44.0,21.0,40.0,9.0,,6.0,1.2,coop
7340011305071,7340011305071,Rostad Lök Eko,Änglamark,100 g,"16,99 kr",100.0 Gram,590.0,2450.0,44.0,21.0,40.0,9.0,,6.0,1.2,coop
7300156600615,7300156600615,Rostad majs Chili,Xtra,400 g,"34,02 kr",100.0 Gram,445.0,1871.0,13.0,1.7,71.0,0.4,5.9,8.0,2.0,coop
7300156600295,7300156600295,Rostad majs Saltad,Xtra,400 g,"40,65 kr",100.0 Gram,435.0,1821.0,12.0,1.5,69.0,0.8,,7.6,2.0,coop
6419811116604,6419811116604,Rostad Müsli Hallon & frön,Frebaco Kvarn,375 g,"40,65 kr",100.0 Gram,400.0,1700.0,9.9,1.4,60.0,7.0,9.3,13.0,0.2,coop
6419811116406,6419811116406,Rostad Müsli Melon & kokos,Frebaco Kvarn,375 g,"40,65 kr",100.0 Gram,400.0,1700.0,10.0,4.2,61.0,14.0,10.0,11.0,0.2,coop
